"id","name","country_id","language_id","region_id","data_value","start_date","end_date","publish_status","view_id","page_url","url_directory","meta_title","meta_description","home_page_id","super_app_id","legacy_template_id","is_mobile","space_between_items","show_on_search_engines","create_date","is_deleted"
4209,WEB-HOMELP-230226,35,23,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:23:34.112","2036-02-24 02:17:40.423",1,8,"","","","",657,0,0,false,false,1,"2026-03-12 11:04:08.943388",false
4195,SIPARISONAYMODAL MOBIL,1,1,1,"{""componentJson"": []}","2026-03-06 07:35:22.672","2091-03-06 07:33:11.849",1,2,siparisonaymobil,"","","",0,1,0,true,false,1,"2026-03-06 07:34:07.251619",false
4208,WEB-HOMELP-230226,35,2,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:23:39.301","2036-02-24 02:17:40.423",1,8,"","","","",658,0,0,false,false,1,"2026-03-12 11:04:08.923087",false
4205,WEB-HOMELP-230226,25,4,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:23:56.925","2036-02-23 21:17:40.423",1,8,"","","","",662,0,0,false,false,1,"2026-03-12 11:04:08.858951",false
4210,WEB-HOMELP-230226,38,2,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:22:55.448","2036-02-23 21:17:40.423",1,8,"","","","",665,0,0,false,false,1,"2026-03-12 11:04:08.964298",false
4212,WEB-HOMELP-230226,52,11,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:22:43.409","2036-02-24 02:17:40.423",1,8,"","","","",656,0,0,false,false,1,"2026-03-12 11:04:09.004958",false
4211,WEB-HOMELP-230226,52,2,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:22:49.693","2036-02-24 02:17:40.423",1,8,"","","","",655,0,0,false,false,1,"2026-03-12 11:04:08.984533",false
4200,APP-MARKALAR-TEST-LP-IRMAK-110326,1,1,1,"{""componentJson"": [{""id"": 7372, ""displayOrder"": 1}, {""id"": 7448, ""displayOrder"": 2}, {""id"": 7449, ""displayOrder"": 3}, {""id"": 7449, ""displayOrder"": 4}, {""id"": 7227, ""displayOrder"": 5}, {""id"": 7450, ""displayOrder"": 6}, {""id"": 7446, ""displayOrder"": 7}, {""id"": 7453, ""displayOrder"": 8}]}","2026-03-11 07:53:50.001","2027-03-11 07:27:42.289",1,2,markalar-test-nt,"","","",0,1,0,true,false,1,"2026-03-11 07:30:01.648472",false
4207,WEB-HOMELP-230226,27,10,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:23:44.79","2036-02-23 21:17:40.423",1,8,"","","","",663,0,0,false,false,1,"2026-03-12 11:04:08.903327",false
4206,WEB-HOMELP-230226,27,1,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:23:50.532","2036-02-23 21:17:40.423",1,8,"","","","",664,0,0,false,false,1,"2026-03-12 11:04:08.882975",false
4203,WEB-HOMELP-230226,10,6,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 21:24:13.234","2036-02-24 17:17:40.423",1,8,"","","","",660,0,0,false,false,1,"2026-03-12 11:04:08.818625",false
4202,WEB-HOMELP-230226,10,3,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 21:24:18.607","2036-02-24 17:17:40.423",1,8,"","","","",659,0,0,false,false,1,"2026-03-12 11:04:08.798655",false
3734,[OLD] APP-DEALZONE-UARU-080126,24,3,126,"{""componentJson"": [{""id"": 8213, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7773, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7454, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7235, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7130, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7237, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-06 03:21:53.267","2036-01-09 03:22:36",1,8,"","","","",385,1,0,true,false,1,"2026-02-17 21:46:09.797284",false
3813,APP-WOMEN-230226,13,13,126,"{""componentJson"": [{""id"": 8223, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-23 07:05:20.897","2036-02-23 04:52:14.221",1,8,"","","","",168,1,0,true,false,1,"2026-02-23 06:55:09.652748",false
4127,APP-GIRLS-230226,52,11,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-22 19:44:40.832","2036-02-22 17:43:40.414",1,8,"","","","",265,1,0,true,false,1,"2026-02-23 13:44:04.58387",false
4094,APP-ERKEK-230226,50,2,1,"{""componentJson"": [{""id"": 8282, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 21:44:35.723","2036-02-22 17:36:40.42",1,8,"","","","",39,1,0,true,false,1,"2026-02-23 13:41:22.462274",false
4201,WEB-HOMELP-230226,9,3,126,"{""componentJson"": [{""id"": 7287, ""displayOrder"": 1}]}","2026-02-24 07:17:11.348","2036-02-24 07:17:40.423326",6,8,"","","","",,0,0,false,false,1,"2026-03-12 11:04:08.769167",true
4196,ODEMEMODAL MOBIL,1,1,1,"{""componentJson"": []}","2026-03-06 07:35:22.672","2091-03-06 07:33:11.849",1,2,odememobil,"","","",0,1,0,true,false,1,"2026-03-06 07:34:07.251619",false
4198,SIPARISONAYMODAL WEB,1,1,1,"{""componentJson"": []}","2026-03-06 07:35:22.672","2091-03-06 07:33:11.849",1,2,siparisonay,"","","",0,0,0,false,false,1,"2026-03-06 07:34:07.251619",false
4199,ODEMEMODAL WEB,1,1,1,"{""componentJson"": []}","2026-03-06 07:35:22.672","2091-03-06 07:33:11.849",1,2,odeme,"","","",0,0,0,false,false,1,"2026-03-06 07:34:07.251619",false
4222,APP-HOMELP-230226,35,23,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:21:30.406","2036-02-24 02:17:40.416",1,8,"","","","",651,1,0,true,false,1,"2026-03-12 11:04:26.570941",false
4219,APP-HOMELP-230226,25,4,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:21:54.623","2036-02-23 21:17:40.416",1,8,"","","","",649,1,0,true,false,1,"2026-03-12 11:04:26.504358",false
4218,APP-HOMELP-230226,25,1,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:22:00.087","2036-02-23 21:17:40.416",1,8,"","","","",650,1,0,true,false,1,"2026-03-12 11:04:26.484167",false
4225,APP-HOMELP-230226,52,11,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:21:02.735","2036-02-24 02:17:40.416",1,8,"","","","",646,1,0,true,false,1,"2026-03-12 11:04:26.632494",false
4224,APP-HOMELP-230226,52,2,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 06:21:07.649","2036-02-24 02:17:40.416",1,8,"","","","",645,1,0,true,false,1,"2026-03-12 11:04:26.61225",false
4227,APP-HOMELP-230226,58,17,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:20:50.709","2036-02-23 21:17:40.416",1,8,"","","","",648,1,0,true,false,1,"2026-03-12 11:04:26.672519",false
4226,APP-HOMELP-230226,58,2,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:20:56.554","2036-02-23 21:17:40.416",1,8,"","","","",647,1,0,true,false,1,"2026-03-12 11:04:26.652543",false
4214,WEB-HOMELP-230226,58,17,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:22:27.687","2036-02-23 21:17:40.423",1,8,"","","","",667,0,0,false,false,1,"2026-03-12 11:04:09.045738",false
4217,APP-HOMELP-230226,10,6,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 21:22:06.206","2036-02-24 17:17:40.416",1,8,"","","","",654,1,0,true,false,1,"2026-03-12 11:04:26.463701",false
4216,APP-HOMELP-230226,10,3,126,"{""componentJson"": [{""id"": 8195, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 21:22:12.153","2036-02-24 17:17:40.416",1,8,"","","","",653,1,0,true,false,1,"2026-03-12 11:04:26.442765",false
4223,APP-HOMELP-230226,38,2,126,"{""componentJson"": [{""id"": 7286, ""displayOrder"": 1}]}","2026-02-24 09:17:13.17","2036-02-24 09:17:40.41688",6,8,"","","","",,1,0,true,false,1,"2026-03-12 11:04:26.591479",true
4221,APP-HOMELP-230226,27,10,126,"{""componentJson"": [{""id"": 7286, ""displayOrder"": 1}]}","2026-02-24 09:17:13.17","2036-02-24 09:17:40.41688",6,8,"","","","",,1,0,true,false,1,"2026-03-12 11:04:26.550239",true
4220,APP-HOMELP-230226,27,1,126,"{""componentJson"": [{""id"": 7286, ""displayOrder"": 1}]}","2026-02-24 09:17:13.17","2036-02-24 09:17:40.41688",6,8,"","","","",,1,0,true,false,1,"2026-03-12 11:04:26.530245",true
4109,APP-GIRLS-230226,13,2,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-23 13:47:41.074","2036-02-23 11:43:40.414",1,8,"","","","",310,1,0,true,false,1,"2026-02-23 13:44:04.182382",false
4091,APP-ERKEK-230226,35,2,1,"{""componentJson"": [{""id"": 8282, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 20:45:59.897","2036-02-22 16:36:40.42",1,8,"","","","",243,1,0,true,false,1,"2026-02-23 13:41:22.398671",false
4215,APP-HOMELP-230226,9,3,126,"{""componentJson"": [{""id"": 7286, ""displayOrder"": 1}]}","2026-02-24 07:17:13.17","2036-02-24 07:17:40.41688",6,8,"","","","",,1,0,true,false,1,"2026-03-12 11:04:26.423161",true
4197,SEPETMODAL  WEB,1,1,1,"{""componentJson"": [{""id"": 7434, ""status"": false, ""displayOrder"": 1}]}","2026-03-06 07:18:02.768","2054-03-06 07:13:23.416",1,2,sepet,"","","",0,0,0,false,false,1,"2026-03-06 07:13:44.347327",false
4204,WEB-HOMELP-230226,25,1,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:24:03.266","2036-02-23 21:17:40.423",1,8,"","","","",661,0,0,false,false,1,"2026-03-12 11:04:08.838988",false
4213,WEB-HOMELP-230226,58,2,126,"{""componentJson"": [{""id"": 8194, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-12 01:22:33.772","2036-02-23 21:17:40.423",1,8,"","","","",666,0,0,false,false,1,"2026-03-12 11:04:09.026057",false
3190,[OLD] APP-MARKALAR-ANASAYFA,1,1,1,"{""componentJson"": [{""id"": 7253, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8201, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8204, ""isActive"": true, ""displayOrder"": 3}, {""id"": 8193, ""isActive"": true, ""displayOrder"": 4}, {""id"": 8207, ""isActive"": true, ""displayOrder"": 5}, {""id"": 8210, ""isActive"": true, ""displayOrder"": 6}]}","2026-02-17 10:41:33.961","2035-08-10 21:00:20",1,8,"","","","",95692,1,0,true,false,1,"2026-02-17 21:41:06.387225",false
2552,[OLD] DEALZONE-GREN-080126,35,2,126,"{""componentJson"": [{""id"": 4804, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8212, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7774, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7455, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7236, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7238, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7239, ""isActive"": true, ""displayOrder"": 7}]}","2026-02-05 04:52:43.607","2036-01-09 04:46:36",1,8,"","","","",105,0,0,false,false,1,"2026-02-17 21:38:34.849144",false
4228,WEB-DEALZONE-160326,38,2,126,"{""componentJson"": [{""id"": 8212, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7774, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7455, ""isActive"": true, ""displayOrder"": 3}, {""id"": 6609, ""isActive"": true, ""displayOrder"": 4}, {""id"": 6610, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7238, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7239, ""isActive"": true, ""displayOrder"": 7}]}","2026-03-15 17:39:09.101","2036-03-15 17:39:43.683",1,8,"","","","",125,0,0,false,false,1,"2026-03-16 05:39:27.567374",false
3598,[OLD] APP-MEN-MAEN-111225,16,2,126,"{""componentJson"": [{""id"": 8221, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-16 12:13:15.091","2035-12-10 15:04:36",1,8,"","","","",400,1,0,true,false,1,"2026-02-17 21:43:47.414945",false
3879,APP-BOYS-230226,25,4,1,"{""componentJson"": [{""id"": 8248, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 04:22:23.663","2036-02-22 02:15:40.457",1,8,"","","","",513,1,0,true,false,1,"2026-02-23 10:17:05.71208",false
3878,APP-BOYS-230226,25,1,1,"{""componentJson"": [{""id"": 8248, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 06:22:11.32","2036-02-22 04:15:40.457",1,8,"","","","",518,1,0,true,false,1,"2026-02-23 10:17:05.689758",false
3868,APP-BOYS-230226,12,2,1,"{""componentJson"": [{""id"": 8248, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-24 01:19:39.233","2036-02-23 23:15:40.457",1,8,"","","","",496,1,0,true,false,1,"2026-02-23 10:17:05.46259",false
3893,WEB-BOYS-230226,8,12,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8230, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-22 17:25:12.247","2036-02-22 15:15:40.439",1,8,"","","","",193,0,0,false,false,1,"2026-02-23 10:17:08.394604",false
3934,WEB-MEN-230226,16,10,126,"{""componentJson"": [{""id"": 8281, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-21 15:28:07.338","2036-02-21 22:22:21",1,8,"","","","",143,0,0,false,false,1,"2026-02-23 12:23:32.082043",false
4017,WEB-GIRLS-230226,8,12,126,"{""componentJson"": [{""id"": 8259, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7758, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8065, ""isActive"": true, ""displayOrder"": 3}]}","2026-02-22 20:40:05.093","2036-02-22 18:33:53.011",1,8,"","","","",192,0,0,false,false,1,"2026-02-23 13:34:30.232033",false
4038,WEB-GIRLS-230226,50,2,126,"{""componentJson"": [{""id"": 8259, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7758, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-22 21:35:43.922","2036-02-22 19:33:53.011",1,8,"","","","",183,0,0,false,false,1,"2026-02-23 13:34:30.719133",false
3933,WEB-MEN-230226,16,2,126,"{""componentJson"": [{""id"": 8281, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-21 15:25:22.988","2036-02-21 22:22:21",1,8,"","","","",138,0,0,false,false,1,"2026-02-23 12:23:32.061034",false
4095,APP-ERKEK-230226,50,7,1,"{""componentJson"": [{""id"": 8282, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 20:44:13.995","2036-02-22 16:36:40.42",1,8,"","","","",49,1,0,true,false,1,"2026-02-23 13:41:22.483769",false
2350,[OLD] WEB-DEALZONE-080126,13,14,126,"{""componentJson"": [{""id"": 4532, ""isActive"": true, ""displayOrder"": 1}, {""id"": 8212, ""isActive"": true, ""displayOrder"": 2}, {""id"": 7601, ""isActive"": true, ""displayOrder"": 3}, {""id"": 7292, ""isActive"": true, ""displayOrder"": 4}, {""id"": 7315, ""isActive"": true, ""displayOrder"": 5}, {""id"": 7230, ""isActive"": true, ""displayOrder"": 6}, {""id"": 7236, ""isActive"": true, ""displayOrder"": 7}, {""id"": 4536, ""isActive"": true, ""displayOrder"": 8}, {""id"": 7238, ""isActive"": true, ""displayOrder"": 9}, {""id"": 7239, ""isActive"": true, ""displayOrder"": 10}]}","2026-02-06 05:25:09.361","2036-01-08 08:23:29",1,8,"","","","",81,0,0,false,false,1,"2026-02-17 21:37:46.263116",false
3840,WEB-WOMEN-230226,13,2,126,"{""componentJson"": [{""id"": 8222, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-23 07:01:59.597","2036-02-23 04:52:14.89",1,8,"","","","",23,0,0,false,false,1,"2026-02-23 06:55:14.251019",false
4229,TEST-BETUL,1,1,1,"{""componentJson"": []}","2026-03-24 11:00:51.994","2026-03-24 11:45:08.380299",4,8,"","","","",95697,0,0,false,false,1,"2026-03-24 11:01:05.322689",false
3870,APP-BOYS-230226,13,2,1,"{""componentJson"": [{""id"": 8248, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-23 10:20:04.022","2036-02-23 08:15:40.457",1,8,"","","","",303,1,0,true,false,1,"2026-02-23 10:17:05.507499",false
4179,APP-GIRLS-230226,125,9,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}]}","2026-03-02 02:55:16.949","2036-02-22 01:43:40.414",1,8,"","","","",230,1,0,true,false,1,"2026-03-03 10:54:46.876114",false
4117,APP-GIRLS-230226,25,1,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-22 01:46:20.484","2036-02-21 23:43:40.414",1,8,"","","","",517,1,0,true,false,1,"2026-02-23 13:44:04.357514",false
4112,APP-GIRLS-230226,16,2,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-21 04:47:08.501","2036-02-21 21:43:40.414",1,8,"","","","",402,1,0,true,false,1,"2026-02-23 13:44:04.244717",false
4240,APP-BABY-230226,155,21,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:46:27.647","2036-02-22 06:40:53.008",1,8,"","","","",719,1,0,true,false,1,"2026-03-26 11:33:33.773162",false
4239,APP-BABY-230226,155,2,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 15:46:32.543","2036-02-22 04:40:53.008",1,8,"","","","",709,1,0,true,false,1,"2026-03-26 11:33:33.753757",false
4238,APP-BABY-230226,138,16,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:46:39.57","2036-02-22 10:40:53.008",1,8,"","","","",739,1,0,true,false,1,"2026-03-26 11:33:33.734375",false
4237,APP-BABY-230226,138,2,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 15:46:44.552","2036-02-22 04:40:53.008",1,8,"","","","",729,1,0,true,false,1,"2026-03-26 11:33:33.71443",false
4236,APP-BABY-230226,119,20,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 23:46:49.506","2036-02-22 12:40:53.008",1,8,"","","","",759,1,0,true,false,1,"2026-03-26 11:33:33.695823",false
4235,APP-BABY-230226,119,2,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:46:55.311","2036-02-22 10:40:53.008",1,8,"","","","",749,1,0,true,false,1,"2026-03-26 11:33:33.672669",false
4233,APP-BABY-230226,114,21,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:47:06.539","2036-02-22 10:40:53.008",1,8,"","","","",689,1,0,true,false,1,"2026-03-26 11:33:33.632614",false
4234,APP-BABY-230226,114,22,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 15:47:01.96","2036-02-22 04:40:53.008",1,8,"","","","",699,1,0,true,false,1,"2026-03-26 11:33:33.652879",false
4232,APP-BABY-230226,114,2,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 19:47:10.875","2036-02-22 08:40:53.008",1,8,"","","","",679,1,0,true,false,1,"2026-03-26 11:33:33.605343",false
3981,APP-BABY-230226,52,2,1,"{""componentJson"": [{""id"": 8279, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 22:52:54.318","2036-02-22 20:40:53.008",1,8,"","","","",261,1,0,true,false,1,"2026-02-23 12:46:22.039864",false
3949,WEB-MEN-230226,58,2,126,"{""componentJson"": [{""id"": 8281, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 08:26:55.096","2036-02-22 00:22:21",1,8,"","","","",358,0,0,false,false,1,"2026-02-23 12:23:32.438722",false
4078,APP-ERKEK-230226,10,3,1,"{""componentJson"": [{""id"": 8282, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-25 01:49:26.18","2036-02-24 21:36:40.42",1,8,"","","","",347,1,0,true,false,1,"2026-02-23 13:41:22.090774",false
4231,DENIM KIZ COCUK TREND ,8,12,1,"{""componentJson"": [{""id"": 7351, ""displayOrder"": 1}, {""id"": 7358, ""displayOrder"": 2}, {""id"": 7359, ""displayOrder"": 3}]}","2026-03-03 13:24:27.593","2027-03-03 13:02:51.67",6,2,denim-kiz-cocuk-trend,/katalog,"","",,0,0,false,false,1,"2026-03-24 11:14:21.826238",true
4267,WEB-BOYS-230226,155,21,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:43:36.378","2036-02-22 04:15:40.439",1,8,"","","","",723,0,0,false,false,1,"2026-03-26 11:34:22.133156",false
4266,WEB-BOYS-230226,155,2,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 15:43:40.788","2036-02-22 02:15:40.439",1,8,"","","","",713,0,0,false,false,1,"2026-03-26 11:34:22.112984",false
4262,WEB-BOYS-230226,119,2,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:44:02.641","2036-02-22 08:15:40.439",1,8,"","","","",753,0,0,false,false,1,"2026-03-26 11:34:22.030369",false
4259,WEB-BOYS-230226,114,2,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 19:44:21.586","2036-02-22 06:15:40.439",1,8,"","","","",683,0,0,false,false,1,"2026-03-26 11:34:21.956981",false
4261,WEB-BOYS-230226,114,22,1,"{""componentJson"": [{""id"": 8243, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:44:08.061","2036-02-22 04:15:40.439",1,8,"","","","",703,0,0,false,false,1,"2026-03-26 11:34:22.009942",false
4103,APP-GIRLS-230226,8,12,126,"{""componentJson"": [{""id"": 8260, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7759, ""isActive"": true, ""displayOrder"": 2}, {""id"": 8066, ""isActive"": true, ""displayOrder"": 3}]}","2026-02-22 18:48:54.245","2036-02-22 16:43:40.414",1,8,"","","","",239,1,0,true,false,1,"2026-02-23 13:44:04.041591",false
4249,WEB-BABY-230226,155,21,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:45:18.167","2036-02-22 06:40:53.054",1,8,"","","","",724,0,0,false,false,1,"2026-03-26 11:33:58.310166",false
4248,WEB-BABY-230226,155,2,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:45:43.931","2036-02-22 06:40:53.054",1,8,"","","","",714,0,0,false,false,1,"2026-03-26 11:33:58.291042",false
4247,WEB-BABY-230226,138,16,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 19:45:48.557","2036-02-22 08:40:53.054",1,8,"","","","",744,0,0,false,false,1,"2026-03-26 11:33:58.271393",false
4246,WEB-BABY-230226,138,2,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:45:53.122","2036-02-22 10:40:53.054",1,8,"","","","",734,0,0,false,false,1,"2026-03-26 11:33:58.242202",false
4245,WEB-BABY-230226,119,20,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:45:59.572","2036-02-22 10:40:53.054",1,8,"","","","",764,0,0,false,false,1,"2026-03-26 11:33:58.222455",false
4244,WEB-BABY-230226,119,2,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 23:46:05.362","2036-02-22 12:40:53.054",1,8,"","","","",754,0,0,false,false,1,"2026-03-26 11:33:58.20197",false
4243,WEB-BABY-230226,114,22,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 19:46:10.042","2036-02-22 08:40:53.054",1,8,"","","","",704,0,0,false,false,1,"2026-03-26 11:33:58.180528",false
4242,WEB-BABY-230226,114,21,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:46:17.338","2036-02-22 06:40:53.054",1,8,"","","","",694,0,0,false,false,1,"2026-03-26 11:33:58.155231",false
4241,WEB-BABY-230226,114,2,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:46:22.271","2036-02-22 10:40:53.054",1,8,"","","","",684,0,0,false,false,1,"2026-03-26 11:33:58.13184",false
4011,WEB-BABY-230226,52,11,1,"{""componentJson"": [{""id"": 8280, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-22 21:48:00.105","2036-02-22 19:40:53.054",1,8,"","","","",264,0,0,false,false,1,"2026-02-23 12:46:23.645417",false
4027,WEB-GIRLS-230226,16,10,126,"{""componentJson"": [{""id"": 8259, ""isActive"": true, ""displayOrder"": 1}, {""id"": 7758, ""isActive"": true, ""displayOrder"": 2}]}","2026-02-21 13:38:12.668","2036-02-22 03:33:53.011",1,8,"","","","",280,0,0,false,false,1,"2026-02-23 13:34:30.474049",false
4077,APP-ERKEK-230226,9,3,1,"{""componentJson"": [{""id"": 8282, ""isActive"": true, ""displayOrder"": 1}]}","2026-02-23 13:49:48.604","2036-02-23 09:36:40.42",1,8,"","","","",484,1,0,true,false,1,"2026-02-23 13:41:22.070147",false
4230,TEST-BETUL,8,12,1,"{""componentJson"": []}","2026-03-24 12:00:51.994","2036-03-24 12:01:08.381645",6,8,"","","","",,0,0,false,false,1,"2026-03-24 11:13:33.907544",true
4260,WEB-BOYS-230226,114,21,1,"{""componentJson"": [{""id"": 8017, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 21:44:15.798","2036-02-22 08:15:40.439",1,8,"","","","",693,0,0,false,false,1,"2026-03-26 11:34:21.989644",false
4258,APP-BOYS-230226,155,21,1,"{""componentJson"": [{""id"": 8248, ""isActive"": true, ""displayOrder"": 1}]}","2026-03-25 17:44:27.245","2036-02-22 04:15:40.457",1,8,"","","","",718,1,0,true,false,1,"2026-03-26 11:34:14.484606",false
