"id","display_order","name","viewkey","status_type_id","platform_id","super_app_id","create_user_name","create_date","last_updated_user_name","last_updated_date","language_id","country_id","is_default","title","is_highlighted","old_id","old_status_type_id","old_platform_id","old_super_app_id","fallback_homepage_id"
"243",9,"MEN","men-gren-app",1,21,1,"TANER.CEVHER","2025-10-01 08:51:50.162185","TANER.CEVHER","2026-03-26 11:57:16.783394",2,35,False,"MEN",False,"243","2","21","1",NULL
"244",109,"KIDS & BABY","kids-baby-gren-app",3,21,1,"TANER.CEVHER","2025-10-01 08:52:15.950913","TANER.CEVHER","2026-03-26 11:57:16.783394",2,35,False,"KIDS & BABY",False,"244","2","21","1",NULL
"245",17,"DEAL ZONE","deal-zone-gren-app",2,21,1,"TANER.CEVHER","2025-10-01 08:52:35.623992","","2026-06-11 11:17:22.311861",2,35,False,"DEAL ZONE",True,"245","2","21","1",NULL
"246",12,"GIRLS","girls-gren-app",1,21,1,"TANER.CEVHER","2025-10-01 08:52:48.73407","TANER.CEVHER","2026-03-26 11:57:16.783386",2,35,False,"GIRLS",False,"246","2","21","1",NULL
"247",13,"BOYS","boys-gren-app",1,21,1,"TANER.CEVHER","2025-10-01 08:53:07.812577","TANER.CEVHER","2026-03-26 11:57:16.783386",2,35,False,"BOYS",False,"247","2","21","1",NULL
"248",14,"BABY","baby-gren-app",1,21,1,"TANER.CEVHER","2025-10-01 08:53:19.369136","TANER.CEVHER","2026-03-26 11:57:16.783386",2,35,False,"BABY",False,"248","2","21","1",NULL
"249",8,"ΓΥΝΑΙΚΕΣ","women-gr-app",1,21,1,"TANER.CEVHER","2025-10-01 08:54:34.487162","TANER.CEVHER","2026-03-26 11:57:16.783386",23,35,True,"ΓΥΝΑΙΚΕΣ",False,"249","2","21","1",NULL
"250",10,"ΑΝΔΡΕΣ","men-gr-app",1,21,1,"TANER.CEVHER","2025-10-01 08:54:46.056234","TANER.CEVHER","2026-03-26 11:57:16.783386",23,35,False,"ΑΝΔΡΕΣ",False,"250","2","21","1",NULL
"251",218,"ΠΑΙΔΙΑ ΚΑΙ ΜΩΡΑ","kids-baby-gr-app",3,21,1,"TANER.CEVHER","2025-10-01 08:54:57.419934","TANER.CEVHER","2026-03-26 11:57:16.783386",23,35,False,"ΠΑΙΔΙΑ ΚΑΙ ΜΩΡΑ",False,"251","2","21","1",NULL
"252",16,"ΖΩΝΗ ΣΥΝΑΛΛΑΓΩΝ","deal-zone-gr-app",2,21,1,"TANER.CEVHER","2025-10-01 08:55:09.075542","BETUL.SAGIR","2026-06-11 11:17:35.893216",23,35,False,"ΖΩΝΗ ΣΥΝΑΛΛΑΓΩΝ",True,"252","2","21","1",NULL
"253",11,"ΚΟΡΙΤΣΙΑ","girls-gr-app",1,21,1,"TANER.CEVHER","2025-10-01 08:55:23.366173","TANER.CEVHER","2026-03-26 11:57:16.783387",23,35,False,"ΚΟΡΙΤΣΙΑ",False,"253","2","21","1",NULL
"254",12,"ΑΓΟΡΙΑ","boys-gr-app",1,21,1,"TANER.CEVHER","2025-10-01 08:55:40.929057","TANER.CEVHER","2026-03-26 11:57:16.783387",23,35,False,"ΑΓΟΡΙΑ",False,"254","2","21","1",NULL
"255",13,"ΜΩΡΑ","baby-gr-app",1,21,1,"TANER.CEVHER","2025-10-01 08:55:53.43138","TANER.CEVHER","2026-03-26 11:57:16.783387",23,35,False,"ΜΩΡΑ",False,"255","2","21","1",NULL
"256",124,"GIRLS","girls-bgen",1,1,0,"TANER.CEVHER","2025-10-02 07:50:39.770217","MACIT.ISIK","2026-06-09 07:00:37.476121",2,52,False,"GIRLS",False,"256","1","1","0",NULL
"257",125,"BOYS","boys-bgen",1,1,0,"TANER.CEVHER","2025-10-02 07:50:51.569738","MACIT.ISIK","2026-06-09 07:00:37.476121",2,52,False,"BOYS",False,"257","1","1","0",NULL
"258",126,"BABY","baby-bgen",1,1,0,"TANER.CEVHER","2025-10-02 07:51:04.979141","MACIT.ISIK","2026-06-09 07:00:37.476088",2,52,False,"BABY",False,"258","1","1","0",NULL
"259",12,"GIRLS","girls-bgen-app",1,21,1,"TANER.CEVHER","2025-10-02 07:51:25.221709","TANER.CEVHER","2026-03-26 11:57:16.783387",2,52,False,"GIRLS",False,"259","1","21","1",NULL
"260",13,"BOYS","boys-bgen-app",1,21,1,"TANER.CEVHER","2025-10-02 07:51:42.680939","TANER.CEVHER","2026-03-26 11:57:16.783387",2,52,False,"BOYS",False,"260","1","21","1",NULL
"261",14,"BABY","baby-bgen-app",1,21,1,"TANER.CEVHER","2025-10-02 07:51:54.022889","TANER.CEVHER","2026-03-26 11:57:16.783387",2,52,False,"BABY",False,"261","1","21","1",NULL
"262",124,"МОМИЧЕТА","girls-bg",1,1,0,"TANER.CEVHER","2025-10-02 07:52:19.513466","MACIT.ISIK","2026-06-09 07:00:37.476088",11,52,False,"МОМИЧЕТА",False,"262","1","1","0",NULL
"263",125,"МОМЧЕТА","boys-bg",1,1,0,"TANER.CEVHER","2025-10-02 07:52:32.583497","MACIT.ISIK","2026-06-09 07:00:37.476085",11,52,False,"МОМЧЕТА",False,"263","1","1","0",NULL
"264",126,"БЕБЕТА","baby-bg",1,1,0,"TANER.CEVHER","2025-10-02 07:52:45.734994","MACIT.ISIK","2026-06-09 07:00:37.476086",11,52,False,"БЕБЕТА",False,"264","1","1","0",NULL
"265",12,"МОМИЧЕТА","girls-bg-app",1,21,1,"TANER.CEVHER","2025-10-02 07:53:01.421869","TANER.CEVHER","2026-03-26 11:57:16.783388",11,52,False,"МОМИЧЕТА",False,"265","1","21","1",NULL
"266",13,"МОМЧЕТА","boys-bg-app",1,21,1,"TANER.CEVHER","2025-10-02 07:53:13.611583","TANER.CEVHER","2026-03-26 11:57:16.783368",11,52,False,"МОМЧЕТА",False,"266","1","21","1",NULL
"267",14,"БЕБЕТА","baby-bg-app",1,21,1,"TANER.CEVHER","2025-10-02 07:53:23.603835","TANER.CEVHER","2026-03-26 11:57:16.783369",11,52,False,"БЕБЕТА",False,"267","1","21","1",NULL
"268",291,"GIRLS","girls-gren",1,1,0,"TANER.CEVHER","2025-10-03 13:39:44.673195","MACIT.ISIK","2026-06-09 07:00:37.476086",2,35,False,"GIRLS",False,"268","1","1","0",NULL
"269",292,"BOYS","boys-gren",1,1,0,"TANER.CEVHER","2025-10-03 13:39:54.980355","MACIT.ISIK","2026-06-09 07:00:37.476086",2,35,False,"BOYS",False,"269","1","1","0",NULL
"270",293,"BABY","baby-gren",1,1,0,"TANER.CEVHER","2025-10-03 13:40:04.208747","MACIT.ISIK","2026-06-09 07:00:37.476086",2,35,False,"BABY",False,"270","1","1","0",NULL
"271",294,"ΚΟΡΙΤΣΙΑ","girls-gr",1,1,0,"TANER.CEVHER","2025-10-03 13:40:21.446145","MACIT.ISIK","2026-06-09 07:00:37.476086",23,35,False,"ΚΟΡΙΤΣΙΑ",False,"271","1","1","0",NULL
"272",295,"ΑΓΟΡΙΑ","boys-gr",1,1,0,"TANER.CEVHER","2025-10-03 13:40:30.458349","MACIT.ISIK","2026-06-09 07:00:37.476086",23,35,False,"ΑΓΟΡΙΑ",False,"272","1","1","0",NULL
"273",296,"ΜΩΡΑ","baby-gr",1,1,0,"TANER.CEVHER","2025-10-03 13:40:40.376371","MACIT.ISIK","2026-06-09 07:00:37.476086",23,35,False,"ΜΩΡΑ",False,"273","1","1","0",NULL
"274",297,"Homepage","web-kz-homepage",2,1,0,"YUNUS.AYAN","2025-10-08 12:34:40.93394","MACIT.ISIK","2026-06-09 07:00:37.476086",2,10,False,"Homepage",False,"274","2","1","0",NULL
"275",101,"Басты бет","app-kz-hp",3,21,1,"YUNUS.AYAN","2025-10-08 12:36:25.411446","TANER.CEVHER","2026-03-26 11:57:16.783369",6,10,False,"Homepage",False,"275","1","21","1",NULL
"276",115,"Homepage","hp-web-kz",3,1,0,"YUNUS.AYAN","2025-10-08 12:41:28.074023","MACIT.ISIK","2026-06-09 07:00:37.476087",6,10,False,"Homepage",False,"276","1","1","0",NULL
"277",19,"GIRLS","girls-maen",1,1,0,"TANER.CEVHER","2025-10-08 13:38:15.732215","MACIT.ISIK","2026-06-09 07:00:37.476121",2,16,False,"GIRLS",False,"277","1","1","0",NULL
"278",20,"BOYS","boys-maen",1,1,0,"TANER.CEVHER","2025-10-08 13:38:24.879198","MACIT.ISIK","2026-06-09 07:00:37.476089",2,16,False,"BOYS",False,"278","1","1","0",NULL
"279",21,"BABY","baby-maen",1,1,0,"TANER.CEVHER","2025-10-08 13:38:36.748535","MACIT.ISIK","2026-06-09 07:00:37.476089",2,16,False,"BABY",False,"279","1","1","0",NULL
"280",19,"FILLES","girls-mafr",1,1,0,"TANER.CEVHER","2025-10-08 13:39:01.217836","MACIT.ISIK","2026-06-09 07:00:37.476089",10,16,False,"FILLES",False,"280","1","1","0",NULL
"281",20,"GARÇONS","boys-mafr",1,1,0,"TANER.CEVHER","2025-10-08 13:39:11.609217","MACIT.ISIK","2026-06-09 07:00:37.476089",10,16,False,"GARÇONS",False,"281","1","1","0",NULL
"282",21,"BÉBÉ","baby-mafr",1,1,0,"TANER.CEVHER","2025-10-08 13:39:21.4159","MACIT.ISIK","2026-06-09 07:00:37.476089",10,16,False,"BÉBÉ",False,"282","1","1","0",NULL
"283",19,"بنات","girls-maar",1,1,0,"TANER.CEVHER","2025-10-08 13:39:44.962326","MACIT.ISIK","2026-06-09 07:00:37.476089",15,16,False,"بنات",False,"283","1","1","0",NULL
"284",20,"أولاد","boys-maar",1,1,0,"TANER.CEVHER","2025-10-08 13:39:57.727879","MACIT.ISIK","2026-06-09 07:00:37.476089",15,16,False,"أولاد",False,"284","1","1","0",NULL
"285",21,"رضع","baby-maar",1,1,0,"TANER.CEVHER","2025-10-08 13:40:07.0353","MACIT.ISIK","2026-06-09 07:00:37.47609",15,16,False,"رضع",False,"285","1","1","0",NULL
"286",123,"FILLES","girls-fr",1,1,0,"TANER.CEVHER","2025-10-09 09:21:38.52207","MACIT.ISIK","2026-06-09 07:00:37.47609",10,27,False,"FILLES",False,"286","1","1","0",NULL
"287",124,"GARÇONS","boys-fr",1,1,0,"TANER.CEVHER","2025-10-09 09:21:48.620248","MACIT.ISIK","2026-06-09 07:00:37.47609",10,27,False,"GARÇONS",False,"287","1","1","0",NULL
"288",125,"BÉBÉ","baby-fr",1,1,0,"TANER.CEVHER","2025-10-09 09:21:57.928088","MACIT.ISIK","2026-06-09 07:00:37.476122",10,27,False,"BÉBÉ",False,"288","1","1","0",NULL
"289",123,"KIZ ÇOCUK","girls-frtr",1,1,0,"TANER.CEVHER","2025-10-09 09:22:53.767682","MACIT.ISIK","2026-06-09 07:00:37.476122",1,27,False,"KIZ ÇOCUK",False,"289","1","1","0",NULL
"290",124,"ERKEK ÇOCUK","boys-frtr",1,1,0,"TANER.CEVHER","2025-10-09 09:23:06.762479","MACIT.ISIK","2026-06-09 07:00:37.476122",1,27,False,"ERKEK ÇOCUK",False,"290","1","1","0",NULL
"291",125,"BEBEK","baby-frtr",1,1,0,"TANER.CEVHER","2025-10-09 09:23:19.255879","MACIT.ISIK","2026-06-09 07:00:37.476122",1,27,False,"BEBEK",False,"291","1","1","0",NULL
"292",123,"GIRLS","girls-it",1,1,0,"TANER.CEVHER","2025-10-09 09:39:56.722015","MACIT.ISIK","2026-06-09 07:00:37.476122",2,38,False,"GIRLS",False,"292","1","1","0","671"
"293",124,"BOYS","boys-it",1,1,0,"TANER.CEVHER","2025-10-09 09:40:06.784929","MACIT.ISIK","2026-06-09 07:00:37.476122",2,38,False,"BOYS",False,"293","1","1","0","672"
"294",125,"BABY","baby-it",1,1,0,"TANER.CEVHER","2025-10-09 09:40:18.956526","MACIT.ISIK","2026-06-09 07:00:37.476123",2,38,False,"BABY",False,"294","1","1","0","673"
"295",19,"MÄDCHEN","girls-de",1,1,0,"TANER.CEVHER","2025-10-09 13:15:24.767859","MACIT.ISIK","2026-06-09 07:00:37.476123",4,25,False,"MÄDCHEN",False,"295","1","1","0",NULL
"296",20,"JUNGEN","boys-de",1,1,0,"TANER.CEVHER","2025-10-09 13:15:34.209222","MACIT.ISIK","2026-06-09 07:00:37.476123",4,25,False,"JUNGEN",False,"296","1","1","0",NULL
"297",21,"BABY","baby-de",1,1,0,"TANER.CEVHER","2025-10-09 13:15:42.231081","MACIT.ISIK","2026-06-09 07:00:37.476123",4,25,False,"BABY",False,"297","1","1","0",NULL
"298",19,"KIZ ÇOCUK","girls-detr",1,1,0,"TANER.CEVHER","2025-10-09 13:16:09.696504","MACIT.ISIK","2026-06-09 07:00:37.476123",1,25,False,"KIZ ÇOCUK",False,"298","1","1","0",NULL
"299",20,"ERKEK ÇOCUK","boys-detr",1,1,0,"TANER.CEVHER","2025-10-09 13:16:35.295976","MACIT.ISIK","2026-06-09 07:00:37.476123",1,25,False,"ERKEK ÇOCUK",False,"299","1","1","0",NULL
"300",21,"BEBEK","baby-detr",1,1,0,"TANER.CEVHER","2025-10-09 13:16:52.5349","MACIT.ISIK","2026-06-09 07:00:37.476123",1,25,False,"BEBEK",False,"300","1","1","0",NULL
"301",115,"Homepage","home",3,1,0,"SAFA.BALKI","2025-10-10 07:59:34.745135","MACIT.ISIK","2026-06-09 07:00:37.476108",3,10,False,"Homepage",False,"301","2","1","0",NULL
"302",19,"Boys","boys-iq-en",1,1,0,"TANER.CEVHER","2025-10-13 13:19:31.557898","MACIT.ISIK","2026-06-09 07:00:37.476124",2,13,False,"Boys",False,"302","1","1","0",NULL
"303",20,"Boys","boys-iq-en-app",1,21,1,"TANER.CEVHER","2025-10-13 13:19:57.207841","TANER.CEVHER","2026-03-26 11:57:16.783369",2,13,False,"Boys",False,"303","1","21","1",NULL
"304",21,"أولاد","boys-iq-ar",1,1,0,"TANER.CEVHER","2025-10-13 13:20:27.667412","MACIT.ISIK","2026-06-09 07:00:37.476124",14,13,False,"أولاد",False,"304","1","1","0",NULL
"305",20,"أولاد","boys-iq-ar-app",1,21,1,"TANER.CEVHER","2025-10-13 13:20:44.869534","TANER.CEVHER","2026-03-26 11:57:16.783369",14,13,False,"أولاد",False,"305","1","21","1",NULL
"306",20,"کوڕان","boys-iq-ku",1,1,0,"TANER.CEVHER","2025-10-13 13:21:02.696044","MACIT.ISIK","2026-06-09 07:00:37.476101",13,13,False,"کوڕان",False,"306","1","1","0",NULL
"307",20,"کوڕان","boys-iq-ku-app",1,21,1,"TANER.CEVHER","2025-10-13 13:21:14.203026","TANER.CEVHER","2026-03-26 11:57:16.783369",13,13,False,"کوڕان",False,"307","1","21","1",NULL
"308",18,"Girls","girls-iq-en",1,1,0,"TANER.CEVHER","2025-10-14 10:24:08.105068","MACIT.ISIK","2026-06-09 07:00:37.476102",2,13,False,"Girls",False,"308","1","1","0",NULL
"309",20,"Baby","baby-iq-en",1,1,0,"TANER.CEVHER","2025-10-14 10:24:29.84779","MACIT.ISIK","2026-06-09 07:00:37.476099",2,13,False,"Baby",False,"309","1","1","0",NULL
"310",19,"Girls","girls-iq-en-app",1,21,1,"TANER.CEVHER","2025-10-14 10:24:54.622437","TANER.CEVHER","2026-03-26 11:57:16.783369",2,13,False,"Girls",False,"310","1","21","1",NULL
"311",21,"Baby","baby-iq-en-app",1,21,1,"TANER.CEVHER","2025-10-14 10:25:11.084226","TANER.CEVHER","2026-03-26 11:57:16.783367",2,13,False,"Baby",False,"311","1","21","1",NULL
"312",20,"بنات","girls-iq-ar",1,1,0,"TANER.CEVHER","2025-10-14 10:25:35.786824","MACIT.ISIK","2026-06-09 07:00:37.476099",14,13,False,"بنات",False,"312","1","1","0",NULL
"313",22,"رضع","baby-iq-ar",1,1,0,"TANER.CEVHER","2025-10-14 10:25:51.032865","MACIT.ISIK","2026-06-09 07:00:37.476099",14,13,False,"رضع",False,"313","1","1","0",NULL
"314",21,"رضع","baby-iq-ar-app",1,21,1,"TANER.CEVHER","2025-10-14 10:26:10.189814","TANER.CEVHER","2026-03-26 11:57:16.783368",14,13,False,"رضع",False,"314","1","21","1",NULL
"315",19,"بنات","girls-iq-ar-app",1,21,1,"TANER.CEVHER","2025-10-14 10:26:25.954335","TANER.CEVHER","2026-03-26 11:57:16.783368",14,13,False,"بنات",False,"315","1","21","1",NULL
"316",19,"کچان","girls-iq-ku",1,1,0,"TANER.CEVHER","2025-10-14 10:26:57.853829","MACIT.ISIK","2026-06-09 07:00:37.476099",13,13,False,"کچان",False,"316","1","1","0",NULL
"317",19,"کچان","girls-iq-ku-app",1,21,1,"TANER.CEVHER","2025-10-14 10:27:13.371816","TANER.CEVHER","2026-03-26 11:57:16.783368",13,13,False,"کچان",False,"317","1","21","1",NULL
"318",21,"کۆرپە","baby-iq-ku-app",1,21,1,"TANER.CEVHER","2025-10-14 10:28:01.378933","TANER.CEVHER","2026-03-26 11:57:16.783368",13,13,False,"کۆرپە",False,"318","1","21","1",NULL
"319",21,"کۆرپە","baby-iq-ku",1,1,0,"TANER.CEVHER","2025-10-14 10:28:28.187112","MACIT.ISIK","2026-06-09 07:00:37.4761",13,13,False,"کۆرپە",False,"319","1","1","0",NULL
"320",22,"App-HP1","app-hp1",2,21,1,"KUBRA.KILIC","2025-10-22 20:10:30.223462","TANER.CEVHER","2026-03-26 11:57:16.783365",1,1,False,"App-HP1",False,NULL,NULL,NULL,NULL,NULL
"321",21,"App-HP2","app-hp2",2,21,1,"KUBRA.KILIC","2025-10-22 20:22:23.651702","TANER.CEVHER","2026-03-26 11:57:16.783368",1,1,False,"App-HP2",False,NULL,NULL,NULL,NULL,NULL
"322",118,"KZ-HP","kz-homepage1",3,1,0,"KUBRA.KILIC","2025-10-22 22:29:28.098258","MACIT.ISIK","2026-06-09 07:00:37.4761",6,10,False,"KZ-HP",False,NULL,NULL,NULL,NULL,NULL
"323",304,"KZ-HP2","pilot-kz2-hp",3,1,0,"KUBRA.KILIC","2025-10-22 22:52:48.044372","MACIT.ISIK","2026-06-09 07:00:37.4761",6,10,False,"KZ-HP2",False,NULL,NULL,NULL,NULL,NULL
"324",305,"KZ-HP3","pilot-kz3-hp",3,1,0,"KUBRA.KILIC","2025-10-22 23:01:56.029152","MACIT.ISIK","2026-06-09 07:00:37.4761",6,10,False,"KZ-HP3",False,NULL,NULL,NULL,NULL,NULL
"325",306,"KZ-HP4","pilot-kz4-hp",3,1,0,"KUBRA.KILIC","2025-10-22 23:04:48.992212","MACIT.ISIK","2026-06-09 07:00:37.4761",6,10,False,"KZ-HP4",False,NULL,NULL,NULL,NULL,NULL
"326",17,"iq-hp1","iq-hp1-test",2,1,0,"KUBRA.KILIC","2025-10-22 23:31:14.115367","MACIT.ISIK","2026-06-09 07:00:37.4761",14,13,False,"iq-hp1",False,NULL,NULL,NULL,NULL,NULL
"327",107,"БАСТЫ БЕТ","homepage-kz",2,1,0,"TANER.CEVHER","2025-10-23 12:15:36.121197","MACIT.ISIK","2026-06-09 07:00:37.476124",6,10,False,"БАСТЫ БЕТ",False,NULL,NULL,NULL,NULL,NULL
"328",51,"ӘЙЕЛДЕР","women-kz",1,1,0,"TANER.CEVHER","2025-10-23 12:15:46.33588","MACIT.ISIK","2026-06-09 07:00:37.476109",6,10,True,"ӘЙЕЛДЕР",False,NULL,NULL,NULL,NULL,NULL
"329",109,"ЕРЛЕР","men-kz",1,1,0,"TANER.CEVHER","2025-10-23 12:15:57.422185","MACIT.ISIK","2026-06-09 07:00:37.476107",6,10,False,"ЕРЛЕР",False,NULL,NULL,NULL,NULL,NULL
"330",110,"ҚЫЗДАР","girls-kz",1,1,0,"TANER.CEVHER","2025-10-23 12:16:19.318637","MACIT.ISIK","2026-06-09 07:00:37.476107",6,10,False,"ҚЫЗДАР",False,NULL,NULL,NULL,NULL,NULL
"331",111,"ҰЛДАР","boys-kz",1,1,0,"TANER.CEVHER","2025-10-23 12:16:29.239191","MACIT.ISIK","2026-06-09 07:00:37.476108",6,10,False,"ҰЛДАР",False,NULL,NULL,NULL,NULL,NULL
"332",112,"СӘБИЛЕР","baby-kz",1,1,0,"TANER.CEVHER","2025-10-23 12:16:38.480572","MACIT.ISIK","2026-06-09 07:00:37.476108",6,10,False,"СӘБИЛЕР",False,NULL,NULL,NULL,NULL,NULL
"333",15,"БАСТЫ БЕТ","homepage-kz-app",2,21,1,"TANER.CEVHER","2025-10-23 12:17:03.829036","TANER.CEVHER","2026-03-26 11:57:16.783383",6,10,False,"БАСТЫ БЕТ",False,NULL,NULL,NULL,NULL,NULL
"334",14,"ӘЙЕЛДЕР","women-kz-app",1,21,1,"TANER.CEVHER","2025-10-23 12:17:11.977026","TANER.CEVHER","2026-03-26 11:57:16.783383",6,10,True,"ӘЙЕЛДЕР",False,NULL,NULL,NULL,NULL,NULL
"335",16,"ЕРЛЕР","men-kz-app",1,21,1,"TANER.CEVHER","2025-10-23 12:17:20.245349","TANER.CEVHER","2026-03-26 11:57:16.783381",6,10,False,"ЕРЛЕР",False,NULL,NULL,NULL,NULL,NULL
"336",17,"ҚЫЗДАР","girls-kz-app",1,21,1,"TANER.CEVHER","2025-10-23 12:17:29.163609","TANER.CEVHER","2026-03-26 11:57:16.783384",6,10,False,"ҚЫЗДАР",False,NULL,NULL,NULL,NULL,NULL
"337",18,"ҰЛДАР","boys-kz-app",1,21,1,"TANER.CEVHER","2025-10-23 12:17:37.261186","TANER.CEVHER","2026-03-26 11:57:16.783384",6,10,False,"ҰЛДАР",False,NULL,NULL,NULL,NULL,NULL
"338",19,"СӘБИЛЕР","baby-kz-app",1,21,1,"TANER.CEVHER","2025-10-23 12:17:45.689554","TANER.CEVHER","2026-03-26 11:57:16.783381",6,10,False,"СӘБИЛЕР",False,NULL,NULL,NULL,NULL,NULL
"339",107,"Главная","homepage-kzru",2,1,0,"TANER.CEVHER","2025-10-23 12:18:08.206886","MACIT.ISIK","2026-06-09 07:00:37.476109",3,10,False,"Главная",True,NULL,NULL,NULL,NULL,NULL
"340",52,"ЖЕНЩИНЫ","women-kzru",1,1,0,"TANER.CEVHER","2025-10-23 12:18:20.21246","MACIT.ISIK","2026-06-09 07:00:37.476108",3,10,True,"ЖЕНЩИНЫ",False,NULL,NULL,NULL,NULL,NULL
"341",109,"МУЖЧИНЫ","men-kzru",1,1,0,"TANER.CEVHER","2025-10-23 12:18:27.545041","MACIT.ISIK","2026-06-09 07:00:37.476108",3,10,False,"МУЖЧИНЫ",False,NULL,NULL,NULL,NULL,NULL
"342",110,"ҚЫЗДАР","girls-kzru",1,1,0,"TANER.CEVHER","2025-10-23 12:18:39.6668","MACIT.ISIK","2026-06-09 07:00:37.476105",3,10,False,"ҚЫЗДАР",False,NULL,NULL,NULL,NULL,NULL
"343",111,"ҰЛДАР","boys-kzru",1,1,0,"TANER.CEVHER","2025-10-23 12:18:51.016179","MACIT.ISIK","2026-06-09 07:00:37.476106",3,10,False,"ҰЛДАР",False,NULL,NULL,NULL,NULL,NULL
"344",112,"СӘБИЛЕР","baby-kzru",1,1,0,"TANER.CEVHER","2025-10-23 12:18:58.519549","MACIT.ISIK","2026-06-09 07:00:37.476106",3,10,False,"СӘБИЛЕР",False,NULL,NULL,NULL,NULL,NULL
"345",9,"ГЛАВНАЯ","homepage-kzru-app",2,21,1,"TANER.CEVHER","2025-10-23 12:19:13.700852","TANER.CEVHER","2026-03-26 11:57:16.783381",3,10,False,"ГЛАВНАЯ",False,NULL,NULL,NULL,NULL,NULL
"346",8,"ЖЕНЩИНЫ","women-kzru-app",1,21,1,"TANER.CEVHER","2025-10-23 12:19:30.16294","TANER.CEVHER","2026-03-26 11:57:16.783382",3,10,True,"ЖЕНЩИНЫ",False,NULL,NULL,NULL,NULL,NULL
"347",10,"МУЖЧИНЫ","men-kzru-app",1,21,1,"TANER.CEVHER","2025-10-23 12:19:41.164009","TANER.CEVHER","2026-03-26 11:57:16.783384",3,10,False,"МУЖЧИНЫ",False,NULL,NULL,NULL,NULL,NULL
"348",11,"ДЕВОЧКИ","girls-kzru-app",1,21,1,"TANER.CEVHER","2025-10-23 12:19:52.432315","TANER.CEVHER","2026-03-26 11:57:16.783382",3,10,False,"ДЕВОЧКИ",False,NULL,NULL,NULL,NULL,NULL
"349",12,"МАЛЬЧИКИ","boys-kzru-app",1,21,1,"TANER.CEVHER","2025-10-23 12:20:01.419501","TANER.CEVHER","2026-03-26 11:57:16.783384",3,10,False,"МАЛЬЧИКИ",False,NULL,NULL,NULL,NULL,NULL
"350",13,"МАЛЫШИ","baby-kzru-app",1,21,1,"TANER.CEVHER","2025-10-23 12:20:08.721514","TANER.CEVHER","2026-03-26 11:57:16.783384",3,10,False,"МАЛЫШИ",False,NULL,NULL,NULL,NULL,NULL
"351",78,"Распродажа %","dealzone-kzru",2,1,0,"TANER.CEVHER","2025-10-23 12:27:03.484406","","2026-06-11 09:02:44.942086",3,10,False,"Распродажа %",True,NULL,NULL,NULL,NULL,NULL
"352",16,"РАСПРОДАЖА %","dealzone-kzru-app",2,21,1,"TANER.CEVHER","2025-10-23 12:27:22.125428","","2026-06-11 09:02:30.778538",3,10,False,"РАСПРОДАЖА %",True,NULL,NULL,NULL,NULL,NULL
"353",21,"Жаппай сатылым %","dealzone-kz-app",2,21,1,"TANER.CEVHER","2025-10-23 12:27:40.532728","","2026-06-11 09:03:00.68513",6,10,False,"Жаппай сатылым %",True,NULL,NULL,NULL,NULL,NULL
"354",77,"ЖАППАЙ САТЫЛЫМ %","dealzone-kz",2,1,0,"TANER.CEVHER","2025-10-23 12:28:17.430111","","2026-06-11 09:02:52.501934",6,10,False,"ЖАППАЙ САТЫЛЫМ %",True,NULL,NULL,NULL,NULL,NULL
"355",16,"NASLOVNİCA","homepage-cr",2,1,0,"YUNUS.AYAN","2025-10-24 07:34:52.368735","MACIT.ISIK","2026-06-09 07:00:37.476124",17,58,False,"NASLOVNİCA",False,"355","2","1","0",NULL
"356",109,"HOMEPAGE","homepage-cren",2,1,0,"YUNUS.AYAN","2025-10-24 07:41:59.286958","MACIT.ISIK","2026-06-09 07:00:37.476124",2,58,False,"HOMEPAGE",False,NULL,NULL,NULL,NULL,NULL
"357",27,"WOMEN","women-cren",1,1,0,"TANER.CEVHER","2025-10-30 09:29:39.798038","MACIT.ISIK","2026-06-09 07:00:37.476125",2,58,True,"WOMEN",False,"0","0","0","0",NULL
"358",112,"MEN","men-cren",1,1,0,"TANER.CEVHER","2025-10-30 09:29:50.011355","MACIT.ISIK","2026-06-09 07:00:37.476125",2,58,False,"MEN",False,"0","0","0","0",NULL
"359",113,"GIRLS","girls-cren",1,1,0,"TANER.CEVHER","2025-10-30 09:30:02.709351","MACIT.ISIK","2026-06-09 07:00:37.476125",2,58,False,"GIRLS",False,"0","0","0","0",NULL
"360",114,"BOYS","boys-cren",1,1,0,"TANER.CEVHER","2025-10-30 09:30:11.571247","MACIT.ISIK","2026-06-09 07:00:37.476125",2,58,False,"BOYS",False,"0","0","0","0",NULL
"361",115,"BABY","baby-cren",1,1,0,"TANER.CEVHER","2025-10-30 09:30:36.434858","MACIT.ISIK","2026-06-09 07:00:37.476125",2,58,False,"BABY",False,"0","0","0","0",NULL
"362",83,"DEAL ZONE","dealzone-cren",2,1,0,"TANER.CEVHER","2025-10-30 09:30:52.404527","","2026-06-11 09:03:54.399703",2,58,False,"DEAL ZONE",True,"0","0","0","0",NULL
"363",21,"ZONA POPUSTA","dealzone-cr",2,1,0,"TANER.CEVHER","2025-10-30 09:31:20.091306","","2026-06-11 09:03:44.060205",17,58,False,"ZONA POPUSTA",True,"0","0","0","0",NULL
"364",15,"ŽENE","women-cr",1,1,0,"TANER.CEVHER","2025-10-30 09:33:27.648664","MACIT.ISIK","2026-06-09 07:00:37.476132",17,58,True,"ŽENE",False,"0","0","0","0",NULL
